name1,type1,ref1,strand1,left1,right1,name2,type2,ref2,strand2,left2,right2,nb_ints,nb_multi,in_libs,fisher_pvalue,fisher_fdr,odds_ratio,bp_pvalue,bp_fdr,meanlen1,nms1,meanlen2,nms2
VCA0048,CDS_UTRS,NC_002506,-,56060,56516,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.14433710646314868,0.19024248588873724,Inf,0.626384,0.9329592676056339,16,0.0,35,0.0
Vcr229,sRNA,NC_002506,+,897527,897726,VCA0986:VCA0982,IGR,NC_002506,-,931098,936916,1,0,true,0.05377757874046163,0.08104243509489148,Inf,0.29303999999999997,0.6628658823529412,20,0.0,16,0.0
VC0423:VC0396,IGR,NC_002505,-,422523,452739,Qrr3,sRNA,NC_002506,+,772258,772365,1,0,true,0.018834236148840833,0.035760157621807925,104.69942941622276,0.967674,1.0,16,0.0,32,0.0
QrrX,sRNA,NC_002506,-,776823,776968,VCA0688:VCA0681,IGR,NC_002506,-,617840,625693,1,1,true,0.005903466411349867,0.012411678162398989,Inf,0.0048960000000000115,0.03570703448275871,37,0.0,16,0.0
VCA0688:VCA0681,IGR,NC_002506,-,617840,625693,Qrr3,sRNA,NC_002506,+,772258,772365,1,1,true,0.009461871240014519,0.018452789612878995,Inf,0.33882,0.6957323300970875,16,0.0,36,0.0
VC2086,CDS_UTRS,NC_002505,-,2245324,2246621,VCA0849,CDS_UTRS,NC_002506,-,790964,800970,1,0,true,0.00859488233879635,0.01755637103327596,Inf,0.582958,0.89996800729927,26,0.0,17,0.0
FarS,sRNA,NC_002505,-,2266017,2266134,VC0432,CDS_UTRS,NC_002505,+,462043,463378,1,0,true,0.17927697979011292,0.22552456664394796,Inf,0.24928399999999995,0.6469149202453987,19,0.0,16,0.0
Vcr222,sRNA,NC_002505,-,2783840,2783908,VC0421,CDS_UTRS,NC_002505,+,450572,451399,1,0,true,0.19302084964912314,0.23898078992845578,Inf,0.24928399999999995,0.6469149202453987,35,0.0,17,0.0
VC1390:VC1380,IGR,NC_002505,-,1472910,1480364,Vcr229,sRNA,NC_002506,+,897527,897726,1,0,true,0.029051849466018687,0.05110753926471042,Inf,0.945628,1.0,16,0.0,24,0.0
VCA0372,CDS_UTRS,NC_002506,-,358053,358597,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.14433710646314868,0.19024248588873724,Inf,0.003054000000000001,0.02306860714285715,17,0.0,33,1.0
VCA0889,CDS_UTRS,NC_002506,+,842088,843075,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.2220528444074804,0.25053606266917294,Inf,0.626384,0.9329592676056339,16,0.0,37,1.0
VC0348,CDS_UTRS,NC_002505,+,370445,371757,VCA1059:VCA1075,IGR,NC_002506,+,1010820,1028043,1,0,true,0.037334610572459126,0.0628563170184761,28.64344332853233,0.7056640000000001,0.9628899096774194,25,0.0,17,0.0
MicX,sRNA,NC_002506,-,893273,893616,VC1811,CDS_UTRS,NC_002505,-,1953456,1954191,1,1,true,0.03783424848828465,0.06295969536081346,Inf,0.142718,0.4539076240601504,37,0.0,16,0.0
VC1811,CDS_UTRS,NC_002505,-,1953456,1954191,VC1247,CDS_UTRS,NC_002505,-,1318714,1319222,1,1,true,0.0008096308568629196,0.0018913606443094878,Inf,0.93231,1.0,16,0.0,17,0.0
FarS,sRNA,NC_002505,-,2266017,2266134,VC0089:VC0093,IGR,NC_002505,+,87776,90761,1,0,true,0.3264140486935051,0.3625888015126307,4.577983006192198,0.740836,0.9823624702194358,32,0.0,16,0.0
Vcr083,sRNA,NC_002505,+,2472404,2472599,VC0919,CDS_UTRS,NC_002505,+,981833,982387,1,1,true,0.0011493669657381966,0.0026349849054955465,Inf,0.439172,0.7644845925925926,25,0.0,16,0.0
VC0919,CDS_UTRS,NC_002505,+,981833,982387,Spot42,sRNA,NC_002505,+,106076,106185,1,1,true,0.009285384949690445,0.018452789612878995,Inf,0.803022,1.0,16,0.0,27,0.0
CsrD,sRNA,NC_002506,-,783782,784129,VCA0043,CDS_UTRS,NC_002506,+,50763,51363,1,1,true,0.001294968155254872,0.002953075528649999,Inf,0.830732,1.0,36,0.0,16,0.0
VCA0043,CDS_UTRS,NC_002506,+,50763,51363,VSsrna24,sRNA,NC_002505,+,106481,106537,1,1,true,0.2220528444074804,0.25053606266917294,Inf,0.626384,0.9329592676056339,16,0.0,17,0.0
VC1910:VC1924,IGR,NC_002505,+,2061021,2075148,VCA0691,CDS_UTRS,NC_002506,-,629322,630262,1,0,true,0.0004830544841673001,0.0011502568103652284,3132.936487299738,NaN,NaN,16,0.0,16,0.0
Vcr229,sRNA,NC_002506,+,897527,897726,VCA0202:Vcr095,IGR,NC_002506,-,213301,219624,1,1,true,0.05377757874046163,0.08104243509489148,Inf,0.855666,1.0,27,1.0,16,0.0
VCA0202:Vcr095,IGR,NC_002506,-,213301,219624,VSsrna24,sRNA,NC_002505,+,106481,106537,1,1,true,0.2220528444074804,0.25053606266917294,Inf,0.667744,0.9628899096774194,16,0.0,28,0.0
VC0072,CDS_UTRS,NC_002505,+,71312,73848,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.14433710646314868,0.19024248588873724,Inf,0.439172,0.7644845925925926,16,0.0,22,0.0
VCA0389:VCA0391,IGR,NC_002506,+,368119,369159,Vcr017,sRNA,NC_002505,-,350275,350367,1,0,true,0.051522966381567836,0.08075054003802087,Inf,0.17286199999999996,0.5113330489510488,26,0.0,35,0.0
FarS,sRNA,NC_002505,-,2266017,2266134,VC0423:VC0396,IGR,NC_002505,-,422523,452739,1,1,true,0.17927697979011292,0.22552456664394796,Inf,0.09589199999999998,0.35895854867256627,21,0.0,18,0.0
VC0423:VC0396,IGR,NC_002505,-,422523,452739,VSsrna24,sRNA,NC_002505,+,106481,106537,1,1,true,0.3947986041962369,0.43407703675657683,3.503444952823733,0.626384,0.9329592676056339,18,0.0,27,0.0
FarS,sRNA,NC_002505,-,2266017,2266134,VC1282,CDS_UTRS,NC_002505,+,1357271,1358673,1,0,true,0.5462828407788203,0.5975835136438363,1.5259918516991464,0.667744,0.9628899096774194,38,1.0,16,0.0
VC1207,CDS_UTRS,NC_002505,-,1282635,1283709,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.2678412850840719,0.29906630536589374,5.92826301286182,0.945628,1.0,17,1.0,40,1.0
VCA0582,CDS_UTRS,NC_002506,-,520699,521581,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.2220528444074804,0.25053606266917294,Inf,0.20884400000000003,0.5889400800000001,16,0.0,28,0.0
VC0734,CDS_UTRS,NC_002505,+,788749,790684,VC1039,CDS_UTRS,NC_002505,+,1106514,1108873,1,1,true,0.030673317258373745,0.052880798953436337,Inf,0.740836,0.9823624702194358,17,0.0,16,0.0
VC1039,CDS_UTRS,NC_002505,+,1106514,1108873,Vcr001,sRNA,NC_002505,+,21901,21941,1,1,true,0.14433710646314868,0.19024248588873724,Inf,0.03185400000000005,0.16842802500000026,16,0.0,24,0.0
Vcr229,sRNA,NC_002506,+,897527,897726,VC2498:VC2501,IGR,NC_002505,+,2684287,2686359,1,0,true,0.05377757874046163,0.08104243509489148,Inf,0.07744600000000001,0.30905337735849064,35,0.0,16,0.0
Vcr229,sRNA,NC_002506,+,897527,897726,VC1279:VC1281,IGR,NC_002505,+,1355424,1356725,1,1,true,0.05377757874046163,0.08104243509489148,Inf,0.24928399999999995,0.6469149202453987,36,0.0,16,0.0
VC1279:VC1281,IGR,NC_002505,+,1355424,1356725,VSsrna24,sRNA,NC_002505,+,106481,106537,1,1,true,0.2220528444074804,0.25053606266917294,Inf,0.48935799999999996,0.8181756284584979,16,0.0,30,0.0
VSsrna24,sRNA,NC_002505,+,106481,106537,VCA0865:VCA0859,IGR,NC_002506,-,809178,817158,1,0,true,0.09417308451707918,0.13620335378141318,Inf,0.20884400000000003,0.5889400800000001,30,1.0,17,1.0
FarS,sRNA,NC_002505,-,2266017,2266134,clpA,CDS_UTRS,NC_002505,+,1213029,1215499,1,0,true,0.17927697979011292,0.22552456664394796,Inf,0.5373,0.8576524528301888,29,0.0,16,0.0
VC1484:VC1481,IGR,NC_002505,-,1586808,1588825,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.14433710646314868,0.19024248588873724,Inf,0.439172,0.7644845925925926,16,0.0,39,0.0
FarS,sRNA,NC_002505,-,2266017,2266134,VC1967,CDS_UTRS,NC_002505,+,2117836,2120177,1,0,true,0.17927697979011292,0.22552456664394796,Inf,0.33882,0.6957323300970875,32,1.0,16,0.0
MicX,sRNA,NC_002506,-,893273,893616,xseA:VC0745,IGR,NC_002505,-,799826,818269,1,0,true,0.07423714692555272,0.11033175974108007,25.431791025107536,0.050143999999999966,0.21643787755102026,26,0.0,17,0.0
Vcr068,sRNA,NC_002505,-,1897780,1897969,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.14433710646314868,0.19024248588873724,Inf,0.48935799999999996,0.8181756284584979,23,1.0,25,0.0
VC1689,CDS_UTRS,NC_002505,-,1822552,1824591,FarS,sRNA,NC_002505,-,2266017,2266134,1,0,true,0.07744659635158713,0.11353565655623826,Inf,0.11741599999999996,0.4037964878048779,17,0.0,25,0.0
VC0348,CDS_UTRS,NC_002505,+,370445,371757,VC0168:VC0166,IGR,NC_002505,-,164463,166289,1,1,true,0.006321430826072616,0.013225906242899503,314.9930480639295,0.29303999999999997,0.6628658823529412,31,0.0,17,0.0
VC0168:VC0166,IGR,NC_002505,-,164463,166289,Vcr001,sRNA,NC_002505,+,21901,21941,1,1,true,0.14433710646314868,0.19024248588873724,Inf,0.388502,0.7573103502304148,17,0.0,24,1.0
VC1620,CDS_UTRS,NC_002505,-,1732696,1741567,VC0516:VC0510,IGR,NC_002505,-,540205,548579,1,0,true,0.0008118369354924715,0.0018913606443094878,Inf,0.439172,0.7644845925925926,34,1.0,16,0.0
FarS,sRNA,NC_002505,-,2266017,2266134,hemH,CDS_UTRS,NC_002505,+,1051196,1052427,1,1,true,0.17927697979011292,0.22552456664394796,Inf,0.7056640000000001,0.9628899096774194,19,0.0,16,0.0
hemH,CDS_UTRS,NC_002505,+,1051196,1052427,VSsrna24,sRNA,NC_002505,+,106481,106537,1,1,true,0.2220528444074804,0.25053606266917294,Inf,0.33882,0.6957323300970875,16,0.0,17,0.0
Vcr025,sRNA,NC_002505,+,522631,522716,VC2380,CDS_UTRS,NC_002505,+,2544966,2545919,1,0,true,0.023102055403458666,0.042370152676130576,Inf,0.24928399999999995,0.6469149202453987,25,1.0,19,1.0
VC1149,CDS_UTRS,NC_002505,-,1220318,1222019,VCA1059:VCA1075,IGR,NC_002506,+,1010820,1028043,1,0,true,0.0645607102937249,0.09661689630762302,16.306261041742335,0.740836,0.9823624702194358,27,0.0,17,0.0
VCA0388,CDS_UTRS,NC_002506,+,366709,367537,VqmR,sRNA,NC_002506,+,1031438,1031588,1,0,true,0.021943864123204926,0.040417971953424454,Inf,0.04028799999999999,0.19365709090909086,31,0.0,33,0.0
VCA0648,CDS_UTRS,NC_002506,-,583086,583832,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.14433710646314868,0.19024248588873724,Inf,0.29303999999999997,0.6628658823529412,17,0.0,26,1.0
VC1372,CDS_UTRS,NC_002505,+,1461989,1463567,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.14433710646314868,0.19024248588873724,Inf,NaN,NaN,17,0.0,21,0.0
Vcr222,sRNA,NC_002505,-,2783840,2783908,VC2614:rimO,IGR,NC_002505,+,2783090,2788771,1,1,true,0.34878499452692824,0.386443014501558,4.180805650705258,0.0,0.0,16,0.0,19,0.0
VC2614:rimO,IGR,NC_002505,+,2783090,2788771,OppZ,sRNA,NC_002505,+,1164273,1164325,1,1,true,0.35404390671909836,0.39126390716905485,4.094628236240826,0.29303999999999997,0.6628658823529412,19,0.0,19,0.0
VC0734,CDS_UTRS,NC_002505,+,788749,790684,VC0080,CDS_UTRS,NC_002505,+,77793,79255,1,1,true,0.030673317258373745,0.052880798953436337,Inf,0.439172,0.7644845925925926,20,0.0,16,0.0
VC0080,CDS_UTRS,NC_002505,+,77793,79255,Vcr001,sRNA,NC_002505,+,21901,21941,1,1,true,0.14433710646314868,0.19024248588873724,Inf,0.24928399999999995,0.6469149202453987,16,0.0,35,0.0
VCA0301,CDS_UTRS,NC_002506,+,316019,316999,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.2678412850840719,0.29906630536589374,5.92826301286182,NaN,NaN,18,0.0,16,0.0
VC0153:b12 riboswitch,IGR,NC_002505,+,144027,144935,FarS,sRNA,NC_002505,-,2266017,2266134,1,0,true,0.07744659635158713,0.11353565655623826,Inf,0.5373,0.8576524528301888,16,0.0,38,1.0
Vcr222,sRNA,NC_002505,-,2783840,2783908,Vcr068:VC1751,IGR,NC_002505,-,1887580,1897779,1,0,true,0.19302084964912314,0.23898078992845578,Inf,0.07744600000000001,0.30905337735849064,16,0.0,18,0.0
VC2086,CDS_UTRS,NC_002505,-,2245324,2246621,VC0264:VC0268,IGR,NC_002505,+,270636,273358,1,1,true,0.00859488233879635,0.01755637103327596,Inf,0.142718,0.4539076240601504,17,0.0,16,0.0
VC0264:VC0268,IGR,NC_002505,+,270636,273358,Vcr001,sRNA,NC_002505,+,21901,21941,1,1,true,0.14433710646314868,0.19024248588873724,Inf,0.29303999999999997,0.6628658823529412,16,0.0,37,1.0
